Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST,Total turnover
11.09.2024,"1.720,00","0,00","0,00","1.720,00","0,00",0,0,0
10.09.2024,"1.720,00","1.720,00","1.720,00","1.720,00","-1,21",221,380.120,380.120
06.09.2024,"1.741,00","0,00","0,00","1.741,00","0,00",0,0,0
05.09.2024,"1.741,00","1.741,00","1.741,00","1.741,00","0,00",10,17.410,17.410
04.09.2024,"1.741,00","0,00","0,00","1.741,00","0,00",0,0,0
03.09.2024,"1.741,00","0,00","0,00","1.741,00","0,00",0,0,0
02.09.2024,"1.741,00","0,00","0,00","1.741,00","0,00",0,0,0
30.08.2024,"1.741,00","1.741,00","1.741,00","1.741,00","-2,19",206,358.646,358.646
29.08.2024,"1.780,00","1.780,00","1.780,00","1.780,00","0,32",100,178.000,178.000
27.08.2024,"1.760,00","1.781,00","1.760,00","1.774,32","2,56",88,156.140,156.140
26.08.2024,"1.730,00","0,00","0,00","1.730,00","0,00",0,0,0
23.08.2024,"1.730,00","1.730,00","1.730,00","1.730,00","0,11",154,266.420,266.420
22.08.2024,"1.739,00","1.739,00","1.691,00","1.728,13","2,20",53,91.591,91.591
21.08.2024,"1.691,00","1.691,00","1.691,00","1.691,00","0,00",349,590.159,590.159
20.08.2024,"1.691,00","1.691,00","1.691,00","1.691,00","5,42",11,18.601,18.601
19.08.2024,"1.604,00","0,00","0,00","1.604,00","0,00",0,0,0
16.08.2024,"1.604,00","1.604,00","1.604,00","1.604,00","0,25",31,49.724,49.724
15.08.2024,"1.600,00","0,00","0,00","1.600,00","0,00",0,0,0
14.08.2024,"1.600,00","1.600,00","1.600,00","1.600,00","-2,56",500,800.000,800.000
13.08.2024,"1.642,00","1.642,00","1.642,00","1.642,00","-2,96",21,34.482,34.482
12.08.2024,"1.692,00","1.692,00","1.692,00","1.692,00","-2,98",14,23.688,23.688
09.08.2024,"1.744,00","1.744,00","1.744,00","1.744,00","-0,11",6,10.464,10.464
08.08.2024,"1.746,00","0,00","0,00","1.746,00","0,00",0,0,2.390.274
07.08.2024,"1.746,00","1.746,00","1.746,00","1.746,00","-3,00",40,69.840,69.840
06.08.2024,"1.800,00","0,00","0,00","1.800,00","0,00",0,0,0
05.08.2024,"1.800,00","0,00","0,00","1.800,00","0,00",0,0,0
01.08.2024,"1.800,00","1.800,00","1.800,00","1.800,00","-1,80",20,36.000,36.000
31.07.2024,"1.833,00","1.833,00","1.833,00","1.833,00","-2,96",110,201.630,201.630
30.07.2024,"1.889,00","1.889,00","1.889,00","1.889,00","8,45",10,18.890,18.890
29.07.2024,"1.749,00","1.749,00","1.640,00","1.741,88","6,21",153,266.507,266.507
26.07.2024,"1.640,00","1.640,00","1.640,00","1.640,00","2,50",10,16.400,16.400
25.07.2024,"1.600,00","1.600,00","1.600,00","1.600,00","1,24",75,120.000,120.000
24.07.2024,"1.590,00","1.590,00","1.580,00","1.580,38","-1,23",104,164.360,164.360
23.07.2024,"1.600,00","1.600,00","1.600,00","1.600,00","0,02",59,94.400,94.400
22.07.2024,"1.600,00","1.600,00","1.599,00","1.599,75","-0,01",200,319.950,319.950
19.07.2024,"1.600,00","1.600,00","1.599,00","1.599,92","0,00",416,665.568,665.568
18.07.2024,"1.600,00","1.600,00","1.600,00","1.600,00","3,23",50,80.000,80.000
17.07.2024,"1.550,00","1.550,00","1.550,00","1.550,00","1,71",38,58.900,58.900
16.07.2024,"1.524,00","0,00","0,00","1.524,00","0,00",0,0,2.612.200
15.07.2024,"1.524,00","0,00","0,00","1.524,00","0,00",0,0,6.292.960
12.07.2024,"1.524,00","0,00","0,00","1.524,00","0,00",0,0,0
11.07.2024,"1.524,00","0,00","0,00","1.524,00","0,00",0,0,0
10.07.2024,"1.524,00","1.524,00","1.524,00","1.524,00","1,60",30,45.720,45.720
09.07.2024,"1.500,00","1.500,00","1.500,00","1.500,00","1,37",50,75.000,75.000
08.07.2024,"1.480,00","0,00","0,00","1.479,67","0,00",0,0,0
05.07.2024,"1.480,00","1.480,00","1.479,00","1.479,67","-0,02",203,300.373,300.373
04.07.2024,"1.480,00","0,00","0,00","1.480,00","0,00",0,0,0
03.07.2024,"1.480,00","1.480,00","1.480,00","1.480,00","0,05",69,102.120,102.120
02.07.2024,"1.480,00","0,00","0,00","1.479,25","0,00",0,0,0
01.07.2024,"1.480,00","1.480,00","1.452,00","1.479,25","1,15",75,110.944,110.944
28.06.2024,"1.480,00","0,00","0,00","1.462,50","0,00",0,0,0
27.06.2024,"1.480,00","1.480,00","1.450,00","1.462,50","0,87",12,17.550,17.550
26.06.2024,"1.450,00","0,00","0,00","1.449,84","0,00",0,0,0
25.06.2024,"1.450,00","0,00","0,00","1.449,84","0,00",0,0,0
24.06.2024,"1.450,00","0,00","0,00","1.449,84","0,00",0,0,0
20.06.2024,"1.450,00","0,00","0,00","1.449,84","0,00",0,0,0
19.06.2024,"1.450,00","1.450,00","1.449,00","1.449,84","-0,01",234,339.262,339.262
18.06.2024,"1.450,00","0,00","0,00","1.450,00","0,00",0,0,0
17.06.2024,"1.450,00","0,00","0,00","1.450,00","0,00",0,0,0
14.06.2024,"1.450,00","1.450,00","1.450,00","1.450,00","1,40",17,24.650,24.650
13.06.2024,"1.430,00","1.430,00","1.430,00","1.430,00","0,29",6,8.580,8.580
12.06.2024,"1.430,00","0,00","0,00","1.425,85","0,00",0,0,0
11.06.2024,"1.430,00","0,00","0,00","1.425,85","0,00",0,0,0
10.06.2024,"1.430,00","0,00","0,00","1.425,85","0,00",0,0,0
07.06.2024,"1.430,00","0,00","0,00","1.425,85","0,00",0,0,0
06.06.2024,"1.430,00","0,00","0,00","1.425,85","0,00",0,0,0
05.06.2024,"1.430,00","1.430,00","1.420,00","1.425,85","1,41",272,387.830,387.830
04.06.2024,"1.406,00","0,00","0,00","1.406,00","0,00",0,0,0
03.06.2024,"1.406,00","0,00","0,00","1.406,00","0,00",0,0,0
31.05.2024,"1.406,00","0,00","0,00","1.406,00","0,00",0,0,0
30.05.2024,"1.406,00","1.406,00","1.406,00","1.406,00","-5,00",106,149.036,149.036
29.05.2024,"1.480,00","0,00","0,00","1.480,00","0,00",0,0,0
28.05.2024,"1.480,00","0,00","0,00","1.480,00","0,00",0,0,0
27.05.2024,"1.480,00","0,00","0,00","1.480,00","0,00",0,0,0
23.05.2024,"1.480,00","1.480,00","1.480,00","1.480,00","1,40",100,148.000,148.000
22.05.2024,"1.460,00","1.460,00","1.459,00","1.459,50","0,03",200,291.900,291.900
21.05.2024,"1.459,00","1.459,00","1.459,00","1.459,00","0,33",40,58.360,58.360
20.05.2024,"1.430,00","1.459,00","1.430,00","1.454,17","0,74",600,872.500,872.500
17.05.2024,"1.450,00","1.462,00","1.420,00","1.443,49","1,65",289,417.170,417.170
16.05.2024,"1.420,00","1.420,00","1.420,00","1.420,00","-1,73",31,44.020,44.020
15.05.2024,"1.445,00","1.445,00","1.445,00","1.445,00","-0,97",89,128.605,128.605
14.05.2024,"1.460,00","0,00","0,00","1.459,20","0,00",0,0,0
13.05.2024,"1.460,00","0,00","0,00","1.459,20","0,00",0,0,0
10.05.2024,"1.460,00","1.460,00","1.450,00","1.459,20","0,48",348,507.800,507.800
09.05.2024,"1.458,00","0,00","0,00","1.452,24","0,00",0,0,0
07.05.2024,"1.458,00","0,00","0,00","1.452,24","0,00",0,0,0
02.05.2024,"1.458,00","0,00","0,00","1.452,24","0,00",0,0,0
30.04.2024,"1.458,00","1.458,00","1.450,00","1.452,24","0,15",221,320.946,320.946
29.04.2024,"1.450,00","0,00","0,00","1.450,00","0,00",0,0,0
26.04.2024,"1.450,00","0,00","0,00","1.450,00","0,00",0,0,0
25.04.2024,"1.450,00","0,00","0,00","1.450,00","0,00",0,0,0
23.04.2024,"1.450,00","1.450,00","1.450,00","1.450,00","0,00",144,208.800,208.800
22.04.2024,"1.450,00","0,00","0,00","1.450,00","0,00",0,0,0
19.04.2024,"1.450,00","1.450,00","1.450,00","1.450,00","2,84",10,14.500,14.500
18.04.2024,"1.410,00","1.410,00","1.410,00","1.410,00","0,34",53,74.730,74.730
17.04.2024,"1.404,00","0,00","0,00","1.405,24","0,00",0,0,0
16.04.2024,"1.404,00","0,00","0,00","1.405,24","0,00",0,0,0
15.04.2024,"1.404,00","1.410,00","1.404,00","1.405,24","0,07",209,293.696,293.696
12.04.2024,"1.404,00","1.405,00","1.404,00","1.404,32","-0,05",155,217.670,217.670
11.04.2024,"1.405,00","1.405,00","1.405,00","1.405,00","-2,92",149,209.345,209.345
09.04.2024,"1.455,00","0,00","0,00","1.447,31","0,00",0,0,0
08.04.2024,"1.455,00","0,00","0,00","1.447,31","0,00",0,0,0
05.04.2024,"1.455,00","0,00","0,00","1.447,31","0,00",0,0,0
04.04.2024,"1.455,00","0,00","0,00","1.447,31","0,00",0,0,0
03.04.2024,"1.455,00","0,00","0,00","1.447,31","0,00",0,0,0
02.04.2024,"1.455,00","1.455,00","1.440,00","1.447,31","-3,45",400,578.925,578.925
01.04.2024,"1.499,00","1.499,00","1.499,00","1.499,00","3,02",32,47.968,47.968
29.03.2024,"1.455,00","0,00","0,00","1.455,00","0,00",0,0,0
28.03.2024,"1.455,00","0,00","0,00","1.455,00","0,00",0,0,0
27.03.2024,"1.455,00","1.455,00","1.455,00","1.455,00","-3,00",365,531.075,531.075
26.03.2024,"1.500,00","1.500,00","1.500,00","1.500,00","-0,95",57,85.500,85.500
25.03.2024,"1.535,00","1.535,00","1.510,00","1.514,41","0,96",170,257.450,257.450
22.03.2024,"1.500,00","1.500,00","1.500,00","1.500,00","-2,60",379,568.500,568.500
21.03.2024,"1.540,00","1.540,00","1.540,00","1.540,00","2,41",51,78.540,78.540
20.03.2024,"1.510,00","1.510,00","1.500,00","1.503,69","0,25",103,154.880,154.880
19.03.2024,"1.500,00","1.500,00","1.500,00","1.500,00","0,07",200,300.000,300.000
18.03.2024,"1.499,00","1.499,00","1.499,00","1.499,00","1,97",15,22.485,22.485
15.03.2024,"1.470,00","0,00","0,00","1.470,00","0,00",0,0,0
14.03.2024,"1.470,00","0,00","0,00","1.470,00","0,00",0,0,0
13.03.2024,"1.470,00","1.470,00","1.470,00","1.470,00","-0,43",110,161.700,161.700
12.03.2024,"1.455,00","1.500,00","1.455,00","1.476,42","-1,57",385,568.420,568.420
11.03.2024,"1.500,00","0,00","0,00","1.500,00","0,00",0,0,0
08.03.2024,"1.500,00","1.500,00","1.500,00","1.500,00","0,27",9,13.500,13.500
07.03.2024,"1.500,00","1.500,00","1.470,00","1.495,98","1,70",127,189.990,189.990
06.03.2024,"1.471,00","0,00","0,00","1.471,00","0,00",0,0,0
05.03.2024,"1.471,00","0,00","0,00","1.471,00","0,00",0,0,0
04.03.2024,"1.471,00","0,00","0,00","1.471,00","0,00",0,0,0
01.03.2024,"1.471,00","1.471,00","1.471,00","1.471,00","-2,90",31,45.601,45.601
29.02.2024,"1.545,00","1.545,00","1.500,00","1.515,00","4,59",150,227.250,227.250
28.02.2024,"1.450,00","1.450,00","1.447,00","1.448,46","0,59",886,1.283.338,1.283.338
27.02.2024,"1.440,00","1.440,00","1.440,00","1.440,00","-0,62",23,33.120,33.120
26.02.2024,"1.449,00","0,00","0,00","1.449,00","0,00",0,0,0
23.02.2024,"1.449,00","0,00","0,00","1.449,00","0,00",0,0,0
22.02.2024,"1.449,00","0,00","0,00","1.449,00","0,00",0,0,0
21.02.2024,"1.449,00","0,00","0,00","1.449,00","0,00",0,0,0
20.02.2024,"1.449,00","0,00","0,00","1.449,00","0,00",0,0,0
19.02.2024,"1.449,00","1.449,00","1.449,00","1.449,00","0,06",8,11.592,11.592
16.02.2024,"1.448,00","1.449,00","1.448,00","1.448,16","-0,10",179,259.221,259.221
15.02.2024,"1.450,00","1.450,00","1.449,00","1.449,65","3,55",577,836.450,836.450
14.02.2024,"1.400,00","1.400,00","1.400,00","1.400,00","-3,38",140,196.000,196.000
13.02.2024,"1.449,00","0,00","0,00","1.449,00","0,00",0,0,0
12.02.2024,"1.449,00","0,00","0,00","1.449,00","0,00",0,0,0
09.02.2024,"1.449,00","0,00","0,00","1.449,00","0,00",0,0,0
08.02.2024,"1.449,00","1.449,00","1.449,00","1.449,00","1,39",8,11.592,11.592
07.02.2024,"1.430,00","0,00","0,00","1.429,18","0,00",0,0,0
06.02.2024,"1.430,00","1.430,00","1.429,00","1.429,18","-0,06",681,973.274,973.274
05.02.2024,"1.430,00","1.430,00","1.430,00","1.430,00","0,14",100,143.000,143.000
02.02.2024,"1.430,00","0,00","0,00","1.428,05","0,00",0,0,0
01.02.2024,"1.430,00","1.430,00","1.420,00","1.428,05","0,64",759,1.083.890,1.083.890
31.01.2024,"1.419,00","1.419,00","1.419,00","1.419,00","0,27",22,31.218,31.218
30.01.2024,"1.419,00","1.419,00","1.400,00","1.415,20","-0,34",25,35.380,35.380
29.01.2024,"1.420,00","0,00","0,00","1.420,00","0,00",0,0,0
26.01.2024,"1.420,00","0,00","0,00","1.420,00","0,00",0,0,0
25.01.2024,"1.420,00","1.420,00","1.420,00","1.420,00","-2,00",26,36.920,36.920
24.01.2024,"1.449,00","0,00","0,00","1.449,00","0,00",0,0,0
23.01.2024,"1.449,00","0,00","0,00","1.449,00","0,00",0,0,0
